hit_id	length	cysteine_content	e_value	query_accession	query_name
GGLE01.1_id_MBY11613.1	263	0.02	0.0044	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_5728	273	0.03	0.0082	-	VOG07156
GHJT01P.1_id_MOY44808.1	719	0.02	5.4	-	VOG07156
GJDI01.1_id_MCL6782812.1	1202	0.03	0.25	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67857	435	0.02	0.28	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC13698.1	703	0.02	17.0	-	VOG16395
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01001368.1.p1	288	0.03	0.047	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_192313	419	0.03	6.3	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67214	285	0.03	0.027	-	VOG07156
GJDI01.1_id_MCL6785775.1	1186	0.01	0.043	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84341	285	0.03	0.025	-	VOG07156
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9368690.1	2034	0.02	0.38	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13146	572	0.02	3.8	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02457.1	230	0.03	0.0027	-	VOG07156
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027927.1.p1	1134	0.02	32.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_20612	854	0.02	0.18	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170586	498	0.01	1.8	-	VOG07156
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01011653.1.p1	1047	0.02	1.9e-05	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_63856	471	0.03	0.01	-	VOG07156
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7975325.1	1253	0.01	0.47	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_190077	419	0.03	13.0	-	VOG16395
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01017665.1.p1	669	0.02	0.044	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1T4T6|G1T4T6_RABIT	1470	0.02	1.8	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_190310	655	0.02	5.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57245	577	0.02	0.011	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_214994	279	0.02	0.046	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042745.1.p1	393	0.03	0.024	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007091.1.p1	300	0.02	0.29	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SG14|G1SG14_RABIT	438	0.02	7.4	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001202.1.p1	1599	0.01	0.0045	-	VOG07156
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01045147.1.p1	713	0.03	0.0048	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042544.1.p1	548	0.03	0.045	-	VOG16395
GCA_013358835.2_BIME_Iper_1.3_id_KAG0432666.1	419	0.03	0.25	-	VOG07156
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8023431.1	780	0.02	0.0071	-	VOG07156
GEDV01.1_id_JAP82587.1	1253	0.01	1.5	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01002470.1.p1	199	0.02	0.0031	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_196952	668	0.03	20.0	-	VOG16395
GFPF01P.1_id_MAA21311.1	1253	0.01	1.5	-	VOG07156
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01018003.1.p1	163	0.02	0.0039	-	VOG07156
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01012784.1.p1	1263	0.02	110.0	-	VOG16395
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01021522.1.p1	298	0.02	7.5	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_28918	330	0.04	0.036	-	VOG07156
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8026141.1	518	0.02	12.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188445	442	0.02	1.3	-	VOG09189
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_15061	442	0.02	1.3	-	VOG09189
GEFH01P.1_id_JAP65445.1	1275	0.01	2.0	-	VOG07156
GBZX01.1_id_JAG91001.1	258	0.02	0.005	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_2278	258	0.02	0.005	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_6406	748	0.01	0.004	-	VOG07156
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01001897.1.p2	126	0.00	0.0044	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004311.1.p1	1278	0.03	73.0	-	VOG07156
GKHW01.1_id_MDC7210686.1	168	0.02	0.45	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170775	648	0.02	0.52	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_195751	483	0.01	1.5	-	VOG09189
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_31146	600	0.01	1.7	-	VOG09189
All_sequences_Mulenga2020_id_tr|G1STX0|G1STX0_RABIT	231	0.03	0.45	-	VOG16395
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02459.1	211	0.02	0.0055	-	VOG07156
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01026354.1.p1	489	0.01	0.12	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TXU1|G1TXU1_RABIT	695	0.01	4.0	-	VOG07156
GHJT01P.1_id_MOY37143.1	1350	0.02	29.0	-	VOG16395
All_sequences_Mulenga2020_id_sp|Q28730|ICAM5_RABIT	912	0.03	10.0	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01001362.1.p1	335	0.01	0.11	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018689.1.p1	1331	0.02	3.7	-	VOG07156
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000549.1.p1	1515	0.03	0.69	-	VOG09189
GEGO01P.1_id_JAR93944.1	235	0.02	0.33	-	VOG07156
GEGO01P.1_id_JAR89652.1	1294	0.02	0.012	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66792	471	0.03	0.03	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170774	652	0.02	0.53	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170776	652	0.02	0.53	-	VOG07156
GIFC01P.1_id_MXU97018.1	242	0.02	0.23	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170587	504	0.02	1.8	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC16694.1	1111	0.02	3.7	-	VOG16395
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01001481.1.p1	129	0.01	0.0073	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_53880	741	0.01	2.8	-	VOG07156
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01021901.1.p1	406	0.02	0.016	-	VOG07156
GBXQ01.1_id_GBXQ01007861.1.p1	438	0.02	1.7	-	VOG09189
GBXQ01.1_id_GBXQ01012270.1.p1	187	0.02	0.0078	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0443287.1	674	0.02	60.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_31444	594	0.02	1.6	-	VOG09189
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6928384.1	123	0.02	0.0072	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005133.1.p1	503	0.02	32.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_105173	768	0.01	0.12	-	VOG07156
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6922811.1	443	0.02	12.0	-	VOG07156
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7947775.1	393	0.02	0.024	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_187889	339	0.01	0.015	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015498.1.p2	243	0.00	0.18	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053546.1.p2	243	0.00	0.18	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067262.1.p2	243	0.00	0.18	-	VOG07156
GCA_013339725.1_BIME_Rmic_1.3_id_KAH7985852.1	306	0.02	0.037	-	VOG07156
Crotalus_horridus_GBKC01_id_lcl|GBKC01000422.1_prot_JAG45648.1_1	1096	0.02	0.045	-	VOG07156
GJDI01.1_id_MCL6788765.1	748	0.02	16.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SWC4|G1SWC4_RABIT	884	0.02	51.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_175918	334	0.02	0.81	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01010199.1.p1	1624	0.02	34.0	-	VOG07156
GEGO01P.1_id_JAR88549.1	1351	0.02	25.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64374	478	0.02	0.093	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SHZ6|G1SHZ6_RABIT	1386	0.01	21.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1U119|G1U119_RABIT	1390	0.01	11.0	-	VOG07156
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7952684.1	293	0.03	0.012	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0423383.1	1228	0.02	240.0	-	VOG16395
GKHW01.1_id_MDC7213468.1	1350	0.02	25.0	-	VOG16395
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9373260.1	505	0.02	0.044	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018605.1.p1	236	0.04	0.014	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_29032	557	0.03	0.016	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02452.1	164	0.02	0.015	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89009	552	0.01	0.064	-	VOG07156
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7974622.1	217	0.02	1.2	-	VOG16395
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037026.1.p1	382	0.02	0.052	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047888.1.p1	557	0.02	0.036	-	VOG07156
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7966813.1	573	0.02	0.19	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01004283.1.p1	142	0.03	0.016	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_205021	387	0.02	1.1	-	VOG09189
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043308.1.p1	302	0.03	0.019	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009623.1.p1	124	0.05	0.019	-	VOG07156
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01021848.1.p1	401	0.01	2.4	-	VOG07156
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01011690.1.p1	607	0.02	0.82	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419823.1	516	0.02	30.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101823	1002	0.01	0.51	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0433110.1	409	0.03	0.024	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4353	364	0.01	0.026	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TEN2|G1TEN2_RABIT	659	0.03	0.77	-	VOG16395
GGLE01.1_id_MBY09951.1	1121	0.02	14.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_110189	987	0.01	0.44	-	VOG07156
GHJT01P.1_id_MOY44811.1	510	0.02	11.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SL66|G1SL66_RABIT	833	0.02	2.2	-	VOG07156
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000606.1_prot_JAC95890.1_1	351	0.03	0.029	-	VOG07156
All_sequences_Mulenga2020_id_tr|U3KNN6|U3KNN6_RABIT	765	0.02	1.9	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64562	1987	0.02	33.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_85703	1987	0.02	33.0	-	VOG07156
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000216.1.p1	279	0.03	0.031	-	VOG07156
GIFC01P.1_id_MXV00363.1	653	0.02	0.054	-	VOG16395
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9383801.1	775	0.05	0.03	-	VOG07156
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000177.1.p1	252	0.03	0.031	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037698.1.p1	735	0.03	0.069	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_12307	1191	0.02	47.0	-	VOG16395
All_sequences_Mulenga2020_id_Aam-678521	140	0.01	0.035	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_88009	140	0.01	0.035	-	VOG07156
GFPF01P.1_id_MAA17788.1	579	0.02	0.064	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107754	1056	0.02	38.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170601	726	0.01	1.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93920	1158	0.02	34.0	-	VOG16395
GBXQ01.1_id_GBXQ01001457.1.p1	210	0.01	0.045	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TUJ5|G1TUJ5_RABIT	1089	0.02	0.03	-	VOG16395
GCA_013358835.2_BIME_Iper_1.3_id_KAG0429408.1	244	0.02	10.0	-	VOG07156
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7945213.1	764	0.02	0.19	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056070.1.p1	517	0.02	0.097	-	VOG07156
GFPF01P.1_id_MAA17787.1	616	0.02	0.041	-	VOG07156
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7975327.1	334	0.01	0.052	-	VOG07156
GBXQ01.1_id_GBXQ01001456.1.p1	215	0.01	0.047	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007614.1.p1	164	0.01	0.036	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067916.1.p2	243	0.00	0.95	-	VOG07156
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000802.1.p1	203	0.03	0.037	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001494.1.p1	115	0.03	0.034	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_61025	1158	0.02	96.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_175920	163	0.03	1.5	-	VOG16395
GCA_013358835.2_BIME_Iper_1.3_id_KAG0426739.1	524	0.02	6.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_72876	209	0.03	0.04	-	VOG07156
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004441.1.p1	306	0.02	34.0	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049795.1.p1	444	0.04	0.14	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC08196.1	242	0.02	0.18	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92714	1158	0.02	32.0	-	VOG16395
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6930709.1	572	0.02	2.2	-	VOG09189
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01034311.1.p1	155	0.00	0.042	-	VOG07156
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7983141.1	256	0.02	0.051	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC00453.1	281	0.02	16.0	-	VOG07156
All_sequences_Mulenga2020_id_Aam-440819	939	0.02	4.4	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_23413	939	0.02	4.4	-	VOG07156
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032844.1.p1	1292	0.02	8e-05	-	VOG16395
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032845.1.p1	1292	0.02	8e-05	-	VOG16395
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032846.1.p1	1292	0.02	8e-05	-	VOG16395
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032847.1.p1	1292	0.02	8e-05	-	VOG16395
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032848.1.p1	1292	0.02	8e-05	-	VOG16395
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01029725.1.p1	114	0.03	0.042	-	VOG07156
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01018302.1.p1	305	0.02	0.047	-	VOG07156
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004648.1.p1	804	0.01	0.19	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4555	1289	0.02	38.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101838	1158	0.02	33.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_51119	146	0.03	0.049	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92004	1158	0.02	30.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8752	1243	0.02	48.0	-	VOG16395
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC18936.1	93	0.02	0.042	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01001426.1.p1	291	0.01	0.18	-	VOG07156
GKHW01.1_id_MDC7208166.1	393	0.02	9.1	-	VOG07156
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01000643.1.p1	476	0.04	0.064	-	VOG07156
GJDI01.1_id_MCL6787127.1	792	0.02	0.37	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01051699.1.p1	337	0.03	0.049	-	VOG07156
All_sequences_Mulenga2020_id_Aam-66162	1356	0.02	41.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_18577	1356	0.02	41.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_1584	1313	0.02	53.0	-	VOG16395
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6936878.1	675	0.03	21.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_103790	1360	0.02	41.0	-	VOG16395
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7976676.1	224	0.03	0.57	-	VOG16395
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC18849.1	494	0.02	0.37	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_54913	668	0.01	2.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_199322	331	0.02	0.076	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_55048	522	0.03	0.72	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064745.1.p1	119	0.04	0.057	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TUQ5|G1TUQ5_RABIT	708	0.04	0.84	-	VOG16395
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6921913.1	114	0.03	0.066	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419225.1	630	0.02	35.0	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02201.1	210	0.02	0.33	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_76	901	0.02	5.3	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_49197	562	0.02	0.068	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10089	1361	0.02	40.0	-	VOG16395
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01002986.1.p1	361	0.02	0.093	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0412507.1	456	0.02	1.2	-	VOG07156
GCA_013358835.2_BIME_Iper_1.3_id_KAG0418652.1	456	0.02	1.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_187902	369	0.02	0.092	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13867	935	0.03	1.1	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02449.1	141	0.02	0.074	-	VOG07156
GKHW01.1_id_MDC7209786.1	524	0.02	39.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1U305|G1U305_RABIT	278	0.02	0.099	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81911	445	0.02	5.3	-	VOG07156
GEGO01P.1_id_JAR92049.1	161	0.02	0.083	-	VOG07156
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000519.1.p1	247	0.02	20.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34977	1103	0.02	2.0	-	VOG07156
GJDI01.1_id_MCL6783056.1	1221	0.01	0.41	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_41468	1092	0.02	2.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66453	232	0.03	0.42	-	VOG07156
GEDV01.1_id_JAP78119.1	1216	0.01	0.16	-	VOG07156
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6921916.1	76	0.03	0.12	-	VOG07156
GBBK01.1_id_JAC22416.1	976	0.02	42.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_186332	494	0.01	0.59	-	VOG07156
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7936599.1	257	0.02	0.12	-	VOG07156
GKHW01.1_id_MDC7209204.1	239	0.02	0.11	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TEN7|G1TEN7_RABIT	837	0.02	2.4	-	VOG07156
GHJT01P.1_id_MOY44003.1	738	0.01	6.5	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01003560.1.p1	181	0.01	0.13	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01001203.1.p1	326	0.02	0.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_106988	1158	0.02	18.0	-	VOG16395
GCA_013358835.2_BIME_Iper_1.3_id_KAG0409913.1	414	0.02	0.46	-	VOG07156
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01001489.1.p1	113	0.04	0.14	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015397.1.p1	446	0.04	2.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_16996	157	0.04	0.13	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1T3Q0|G1T3Q0_RABIT	1238	0.02	1.1	-	VOG07156
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6928159.1	362	0.03	50.0	-	VOG07156
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7978054.1	280	0.02	0.17	-	VOG07156
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9380971.1	125	0.02	0.14	-	VOG07156
GBBK01.1_id_JAC21122.1	258	0.02	5.8	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SI23|G1SI23_RABIT	1695	0.06	0.22	-	VOG07156
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9364292.1	91	0.03	0.17	-	VOG07156
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01005389.1.p1	129	0.03	0.19	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022740.1.p1	440	0.04	0.47	-	VOG07156
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01043091.1.p1	299	0.02	22.0	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035926.1.p1	812	0.03	0.53	-	VOG07156
GKHW01.1_id_MDC7208165.1	393	0.02	49.0	-	VOG07156
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7986927.1	945	0.02	0.21	-	VOG07156
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8029786.1	134	0.02	0.091	-	VOG16395
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9380935.1	248	0.02	0.58	-	VOG07156
GFPF01P.1_id_MAA18534.1	893	0.01	27.0	-	VOG07156
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9380975.1	422	0.02	0.61	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_172917	430	0.02	4.4	-	VOG07156
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6947606.1	797	0.02	0.8	-	VOG07156
GFPF01P.1_id_MAA18535.1	894	0.02	20.0	-	VOG07156
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02450.1	153	0.03	0.24	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86181	771	0.01	0.56	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_182113	535	0.03	0.34	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9708	535	0.03	0.37	-	VOG07156
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9367864.1	122	0.06	0.28	-	VOG07156
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01004233.1.p1	143	0.02	0.75	-	VOG07156
