hit_id	length	cysteine_content	e_value	query_accession	query_name
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01016695.1.p1	151	0.03	0.0025	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01038586.1.p1	281	0.03	0.38	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060767.1.p1	106	0.08	1.1	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027567.1.p1	131	0.04	0.0048	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027568.1.p1	131	0.04	0.0048	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027570.1.p1	131	0.04	0.0048	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027571.1.p1	131	0.04	0.0048	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026400.1.p1	796	0.03	0.34	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042254.1.p1	254	0.02	0.0083	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042255.1.p1	254	0.02	0.0083	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042256.1.p1	254	0.02	0.0083	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042257.1.p1	254	0.02	0.0083	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01043824.1.p2	103	0.03	0.0089	-	VOG08927
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022311.1.p1	142	0.04	0.01	-	VOG08927
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022312.1.p1	142	0.04	0.01	-	VOG08927
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01001824.1.p1	137	0.04	0.011	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01013089.1.p1	175	0.07	0.0087	-	VOG08927
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000592.1.p2	211	0.02	0.0088	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01052570.1.p1	217	0.07	0.013	-	VOG08927
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000829.1.p1	222	0.08	0.014	-	VOG08927
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022316.1.p1	141	0.04	0.014	-	VOG08927
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000608.1_prot_JAC95888.1_1	269	0.07	0.017	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01022212.1.p1	251	0.07	0.017	-	VOG08927
Boiga_irregularis_GBSH01_id_lcl|GBSH01000725.1_prot_JAG68300.1_1	269	0.07	0.018	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027569.1.p1	134	0.04	0.018	-	VOG08927
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000499.1_prot_JAV50914.1_1	268	0.07	0.019	-	VOG08927
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000526.1_prot_JAA97417.1_1	268	0.07	0.019	-	VOG08927
Crotalus_horridus_GBKC01_id_lcl|GBKC01000751.1_prot_JAG45319.1_1	268	0.07	0.019	-	VOG08927
Crotalus_horridus_GBKD01_id_lcl|GBKD01000476.1_prot_JAG47142.1_1	268	0.07	0.019	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015394.1.p1	139	0.04	0.017	-	VOG08927
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007416.1.p1	124	0.11	0.4	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01008734.1.p1	158	0.09	0.72	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015395.1.p1	171	0.03	0.019	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050430.1.p1	336	0.05	0.025	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060459.1.p1	341	0.06	0.025	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001788.1.p1	963	0.02	0.022	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01041994.1.p2	265	0.02	0.036	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057990.1.p1	339	0.04	0.58	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01025748.1.p1	138	0.03	0.031	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045643.1.p1	138	0.03	0.031	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01073334.1.p1	138	0.03	0.031	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01001732.1.p1	201	0.02	0.031	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016733.1.p1	148	0.03	0.035	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01002919.1.p2	288	0.08	0.032	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01001880.1.p1	198	0.03	0.034	-	VOG08927
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004858.1.p1	174	0.03	0.045	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032326.1.p2	547	0.03	1.2	-	VOG08927
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000774.1.p1	200	0.03	0.051	-	VOG08927
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000775.1.p1	210	0.02	0.055	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01056370.1.p1	268	0.07	0.059	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01003327.1.p1	157	0.03	0.059	-	VOG08927
Philodryas_olfersii_GEFE01.transdecoder.pep_id_GEFE01000400.1.p1	123	0.07	0.5	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01012836.1.p1	121	0.03	0.072	-	VOG08927
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022314.1.p1	202	0.02	0.065	-	VOG08927
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005958.1.p1	441	0.03	0.068	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01036432.1.p1	145	0.03	0.083	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01032512.1.p1	132	0.03	0.083	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004051.1.p1	247	0.02	0.083	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022680.1.p3	504	0.03	0.092	-	VOG08927
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007107.1.p1	386	0.01	0.093	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01027988.1.p1	103	0.00	0.1	-	VOG08927
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005446.1.p1	207	0.02	0.11	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01051299.1.p1	195	0.06	2.6	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01000790.1.p1	299	0.02	0.16	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01063041.1.p1	354	0.02	0.21	-	VOG08927
Naja_annulifera_GIJD01.transdecoder.pep_id_GIJD01000523.1.p1	117	0.13	1.6	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055100.1.p1	202	0.01	0.2	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01023481.1.p1	954	0.02	0.17	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01068130.1.p2	106	0.03	0.22	-	VOG08927
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01036095.1.p1	170	0.09	13.0	-	VOG08927
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01036660.1.p1	138	0.03	0.29	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01011867.1.p1	130	0.04	0.25	-	VOG08927
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002766.1.p1	170	0.02	0.22	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01009186.1.p1	217	0.10	1.2	-	VOG08927
Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000182.1.p1	171	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024596.1.p1	104	0.08	1.2	-	VOG08927
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01006641.1.p1	180	0.04	0.32	-	VOG08927
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000539.1_prot_JAA97404.1_1	170	0.13	2.7	-	VOG08927
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001031.1_prot_JAB53790.1_1	170	0.13	2.7	-	VOG08927
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000653.1.p1	228	0.08	0.34	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022773.1.p1	178	0.03	0.35	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022775.1.p1	178	0.03	0.35	-	VOG08927
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000160.1.p1	171	0.13	2.7	-	VOG08927
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000843.1.p1	156	0.13	2.2	-	VOG08927
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000753.1.p1	131	0.13	1.4	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01019818.1.p1	329	0.04	0.39	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022774.1.p1	191	0.03	0.41	-	VOG08927
Dendroaspis_viridis_GHPC01.transdecoder.pep_id_GHPC01000084.1.p1	172	0.13	2.7	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01016792.1.p2	103	0.04	0.66	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01018840.1.p1	433	0.02	0.81	-	VOG08927
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01036275.1.p1	223	0.10	1.3	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062217.1.p1	222	0.03	0.74	-	VOG08927
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000222.1.p1	171	0.13	2.7	-	VOG08927
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000299.1.p1	171	0.13	2.7	-	VOG08927
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001523.1_prot_JAV49904.1_1	171	0.13	2.7	-	VOG08927
Boiga_irregularis_GBSH01_id_lcl|GBSH01001723.1_prot_JAG67303.1_1	171	0.13	2.7	-	VOG08927
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01001540.1_prot_JAA96403.1_1	171	0.13	2.7	-	VOG08927
Crotalus_horridus_GBKC01_id_lcl|GBKC01002278.1_prot_JAG43792.1_1	171	0.13	2.7	-	VOG08927
Crotalus_horridus_GBKD01_id_lcl|GBKD01001375.1_prot_JAG46243.1_1	171	0.13	2.7	-	VOG08927
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000117.1.p1	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000855.1.p3	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026168.1.p1	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026540.1.p1	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044640.1.p1	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066722.1.p1	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067707.1.p1	172	0.13	2.7	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072427.1.p1	172	0.13	2.7	-	VOG08927
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01000987.1.p1	172	0.13	2.7	-	VOG08927
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000242.1.p1	172	0.13	2.7	-	VOG08927
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000547.1.p1	172	0.13	2.7	-	VOG08927
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000285.1.p1	172	0.13	2.7	-	VOG08927
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000309.1.p1	172	0.13	2.7	-	VOG08927
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000094.1.p1	172	0.13	2.7	-	VOG08927
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000769.1.p1	167	0.13	2.6	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01028143.1.p1	168	0.07	0.61	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01007084.1.p1	220	0.10	1.4	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040234.1.p2	102	0.09	4.3	-	VOG08927
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01021822.1.p1	126	0.09	14.0	-	VOG08927
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041781.1.p1	310	0.03	1.2	-	VOG08927
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01039842.1.p1	182	0.01	0.99	-	VOG08927
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022454.1.p1	189	0.04	3.5	-	VOG08927
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01024022.1.p1	542	0.01	0.0023	-	VOG09132
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01024018.1.p1	628	0.00	0.0038	-	VOG09132
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01024019.1.p1	628	0.00	0.0038	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002737.1.p6	168	0.03	0.0078	-	VOG09132
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01018505.1.p1	420	0.00	0.0066	-	VOG09132
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01018506.1.p1	492	0.00	0.012	-	VOG09132
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000807.1.p1	144	0.10	0.027	-	VOG09132
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01001552.1.p2	112	0.12	0.043	-	VOG09132
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028471.1.p2	152	0.00	0.071	-	VOG09132
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000062.1.p1	144	0.10	0.079	-	VOG09132
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000442.1.p1	146	0.10	0.11	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01032989.1.p1	267	0.01	0.099	-	VOG09132
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020199.1.p3	356	0.01	0.17	-	VOG09132
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020528.1.p1	158	0.01	0.22	-	VOG09132
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01022262.1.p1	163	0.01	0.38	-	VOG09132
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01018078.1.p1	535	0.03	1.2	-	VOG09132
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01018079.1.p1	535	0.03	1.2	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01007794.1.p3	124	0.02	0.36	-	VOG09132
Naja_naja_GHRX01.transdecoder.pep_id_GHRX01001039.1.p1	112	0.07	0.47	-	VOG09132
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01001050.1.p1	160	0.10	0.6	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01037565.1.p1	365	0.01	0.68	-	VOG09132
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01035859.1.p2	217	0.00	0.73	-	VOG09132
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01003587.1.p1	158	0.01	0.66	-	VOG09132
Acanthophis_wellsi_GAGZ01_id_lcl|GAGZ01000024.1_prot_JAA74632.1_1	145	0.10	0.94	-	VOG09132
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000734.1.p1	178	0.08	1.2	-	VOG09132
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01068784.1.p1	274	0.01	1.1	-	VOG09132
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01001703.1.p1	116	0.11	1.2	-	VOG09132
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058422.1.p1	270	0.02	0.028	-	VOG09189
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000196.1.p1	1514	0.03	0.028	-	VOG09189
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000467.1.p1	374	0.02	18.0	-	VOG09189
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01043244.1.p1	215	0.02	1.1	-	VOG09861
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01008592.1.p2	138	0.01	0.66	-	VOG09864
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01029644.1.p1	126	0.01	0.013	-	VOG09865
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01029641.1.p1	210	0.01	0.072	-	VOG09865
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001099.1.p1	351	0.02	0.84	-	VOG09865
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009150.1.p1	351	0.02	0.84	-	VOG09865
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01003196.1.p1	117	0.00	0.025	-	VOG09871
Xenodon_merremii_GETV01.transdecoder.pep_id_GETV01000229.1.p1	143	0.00	0.99	-	VOG09871
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001584.1_prot_JAB53237.1_1	1180	0.03	24.0	-	VOG09949
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01042060.1.p1	1178	0.03	24.0	-	VOG09949
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01043808.1.p1	1212	0.02	35.0	-	VOG09949
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01043809.1.p1	1212	0.02	35.0	-	VOG09949
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01043811.1.p1	1212	0.02	35.0	-	VOG09949
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01009600.1.p1	309	0.02	9.5	-	VOG09949
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007569.1.p1	530	0.02	0.69	-	VOG09949
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062570.1.p1	176	0.01	0.72	-	VOG09949
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01022996.1.p1	149	0.01	0.89	-	VOG09949
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01029982.1.p1	363	0.02	7.6	-	VOG09949
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01006206.1.p1	110	0.04	1.2	-	VOG09949
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01001601.1.p1	163	0.02	1.8	-	VOG11281
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01012168.1.p1	101	0.02	0.63	-	VOG11442
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029319.1.p1	929	0.02	0.35	-	VOG16395
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01027324.1.p1	244	0.01	0.1	-	VOG11443
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01038865.1.p1	305	0.04	0.6	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01021211.1.p2	349	0.05	5.6	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062962.1.p1	1209	0.06	0.67	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004707.1.p1	243	0.07	3.2	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01021210.1.p2	362	0.05	5.2	-	VOG11449
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01005432.1.p1	968	0.04	0.79	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01031368.1.p1	158	0.07	0.23	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01037300.1.p2	404	0.05	0.0038	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025124.1.p1	154	0.07	0.94	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056217.1.p1	1268	0.06	0.86	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01068076.1.p3	142	0.08	0.18	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057115.1.p3	197	0.08	0.14	-	VOG11449
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014745.1.p1	402	0.05	0.18	-	VOG11449
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01017128.1.p1	263	0.06	0.94	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01017556.1.p1	120	0.07	1.2	-	VOG11449
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01001709.1.p1	795	0.03	0.0012	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01055042.1.p1	160	0.03	0.0037	-	VOG11449
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022813.1.p1	100	0.06	4.2	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01068076.1.p1	294	0.08	0.83	-	VOG11449
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01004787.1.p1	178	0.04	0.052	-	VOG11449
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01026763.1.p2	149	0.05	0.014	-	VOG11449
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01006551.1.p1	344	0.06	0.017	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01002083.1.p1	340	0.06	8.1	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030847.1.p1	1314	0.02	0.043	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048004.1.p2	153	0.06	5.0	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01047051.1.p1	137	0.06	0.04	-	VOG11449
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01030845.1.p1	131	0.07	0.13	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01036300.1.p1	191	0.09	1.8	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048162.1.p1	871	0.02	10.0	-	VOG11449
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005650.1.p1	513	0.05	6.5	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01009750.1.p1	165	0.07	1.3	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061238.1.p1	192	0.06	15.0	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054813.1.p1	351	0.06	1.8	-	VOG11449
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01013994.1.p1	793	0.02	0.16	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01042025.1.p1	279	0.07	2.7	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026604.1.p1	196	0.06	4.1	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01038188.1.p1	189	0.07	0.67	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01046278.1.p1	115	0.07	0.47	-	VOG11449
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027353.1.p1	539	0.03	0.099	-	VOG11449
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01034118.1.p1	150	0.07	3.7	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01001808.1.p1	112	0.07	0.089	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015058.1.p1	213	0.08	19.0	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022234.1.p1	105	0.07	0.22	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01011760.1.p1	142	0.07	2.5	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024687.1.p1	1005	0.02	0.22	-	VOG11449
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024691.1.p2	1005	0.02	0.22	-	VOG11449
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01004052.1.p1	255	0.05	0.66	-	VOG11449
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01020367.1.p1	916	0.02	1.5	-	VOG11449
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008771.1.p1	99	0.04	0.096	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047024.1.p1	127	0.06	4.3	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01008349.1.p1	224	0.07	1.6	-	VOG11449
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01004793.1.p1	330	0.07	13.0	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01019786.1.p1	302	0.07	2.1	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058638.1.p1	302	0.07	2.1	-	VOG11449
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01030130.1.p1	730	0.02	8.3	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022458.1.p1	150	0.06	0.99	-	VOG11449
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028765.1.p1	214	0.05	4.3	-	VOG11449
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01025923.1.p1	157	0.06	1.8	-	VOG11449
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01042744.1.p1	198	0.07	0.1	-	VOG11449
