hit_id	length	cysteine_content	e_value	query_accession	query_name
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01040186.1.p1	115	0.07	0.068	-	VOG12106
Trove_AA_68587	478	0.04	0.11	-	VOG12106
Trove_AA_193840	554	0.06	0.018	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01030280.1.p2	176	0.05	7.2	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042242.1.p1	318	0.07	20.0	-	VOG12106
Trove_AA_173756	1018	0.03	36.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01028853.1.p1	212	0.05	4.6	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01043749.1.p1	105	0.05	0.52	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01012424.1.p1	170	0.06	10.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01009782.1.p1	452	0.04	5.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01031667.1.p2	142	0.08	1.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01031077.1.p1	165	0.02	0.02	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01024479.1.p1	175	0.05	0.17	-	VOG12106
Trove_AA_37344	553	0.03	5.0	-	VOG12106
Trove_AA_8818	104	0.08	4.7	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01006532.1.p1	135	0.06	0.89	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022239.1.p1	120	0.07	15.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01021156.1.p1	263	0.07	20.0	-	VOG12106
Trove_AA_61702	620	0.04	7.5	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035146.1.p1	153	0.07	9.6	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01007027.1.p1	195	0.07	2.1	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01023831.1.p1	646	0.02	18.0	-	VOG12106
Trove_AA_196276	355	0.04	18.0	-	VOG12106
Trove_AA_198034	620	0.04	7.4	-	VOG12106
Trove_AA_94120	399	0.04	1.9	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024818.1.p1	319	0.08	28.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01004321.1.p1	235	0.06	0.77	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01008969.1.p1	685	0.05	13.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01007327.1.p3	137	0.08	2.1	-	VOG12106
Trove_AA_38605	957	0.03	29.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01037751.1.p2	126	0.08	7.4	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01015083.1.p1	233	0.06	31.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01018178.1.p1	157	0.06	8.5	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027546.1.p1	128	0.08	3.6	-	VOG12106
Trove_AA_27216	962	0.02	29.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016955.1.p2	525	0.05	13.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01026919.1.p1	106	0.05	0.037	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020874.1.p1	132	0.08	6.2	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020875.1.p1	132	0.08	6.2	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061737.1.p1	193	0.07	17.0	-	VOG12106
Trove_AA_76484	409	0.04	6.0	-	VOG12106
Trove_AA_99631	500	0.03	26.0	-	VOG12106
Trove_AA_67839	494	0.05	2.2	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01032767.1.p1	114	0.07	5.1	-	VOG12106
Mulenga_Aam-401381	166	0.04	7.0	-	VOG12106
Mulenga_Aam-753523	171	0.05	6.7	-	VOG12106
Trove_AA_12137	1170	0.02	42.0	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01000503.1.p1	196	0.07	15.0	-	VOG12106
Trove_AA_60901	572	0.04	6.9	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027031.1.p4	118	0.05	1.4	-	VOG12106
Mulenga_Aam-893905	91	0.07	0.41	-	VOG12106
Trove_AA_209287	535	0.06	0.025	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015431.1.p1	159	0.08	4.2	-	VOG12106
Trove_AA_1742	997	0.02	30.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056762.1.p2	126	0.08	13.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004425.1.p1	108	0.06	0.81	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01019657.1.p1	580	0.04	30.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060615.1.p2	194	0.04	0.72	-	VOG12106
Trove_AA_213622	267	0.03	40.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01017323.1.p1	142	0.07	4.3	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041005.1.p2	130	0.04	8.2	-	VOG12106
Trove_AA_33830	950	0.02	31.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01053731.1.p1	128	0.05	56.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028765.1.p2	132	0.06	7.8	-	VOG12106
Trove_AA_173818	554	0.06	0.026	-	VOG12106
Trove_AA_55569	554	0.06	0.026	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01039315.1.p2	109	0.05	5.5	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022843.1.p1	367	0.05	6.5	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01014696.1.p1	258	0.07	11.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022844.1.p1	370	0.05	6.8	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01002626.1.p1	166	0.07	9.3	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003449.1.p1	359	0.05	5.6	-	VOG12106
Trove_AA_100933	307	0.04	5.8	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004716.1.p1	122	0.07	10.0	-	VOG12106
Trove_AA_111766	967	0.03	31.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01016046.1.p1	345	0.03	0.22	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024690.1.p1	1983	0.02	1.2	-	VOG12106
Trove_AA_71623	285	0.03	6.8	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044322.1.p2	453	0.04	0.29	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059275.1.p1	225	0.08	29.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031877.1.p1	239	0.02	0.049	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031878.1.p2	239	0.02	0.049	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031879.1.p2	239	0.02	0.049	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01020254.1.p1	128	0.08	22.0	-	VOG12106
Mulenga_Aam-201935	111	0.04	4.1	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015599.1.p1	293	0.07	20.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01029135.1.p1	335	0.05	8.2	-	VOG12106
Mulenga_Aam-358471	903	0.06	0.031	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015430.1.p1	118	0.06	3.6	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035516.1.p1	122	0.07	13.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01021888.1.p1	340	0.07	32.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024210.1.p1	546	0.01	0.054	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01016720.1.p1	132	0.07	24.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042857.1.p1	759	0.05	0.49	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01008185.1.p1	141	0.06	0.87	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026607.1.p1	123	0.04	2.6	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01033492.1.p1	119	0.08	9.8	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024031.1.p1	431	0.07	8.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024033.1.p1	431	0.07	8.4	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011196.1.p1	1165	0.02	0.033	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011197.1.p1	1165	0.02	0.033	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011198.1.p1	1165	0.02	0.033	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01004518.1.p1	139	0.05	0.46	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01030657.1.p1	167	0.08	1.8	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01006266.1.p1	183	0.09	9.3	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01007265.1.p1	701	0.04	2.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01001622.1.p2	111	0.07	6.2	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01030059.1.p1	349	0.03	3.5	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01007609.1.p1	225	0.04	2.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01011374.1.p1	130	0.07	8.2	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01017340.1.p1	305	0.02	2.7	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01013305.1.p1	278	0.06	4.1	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01032536.1.p1	115	0.08	5.4	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035937.1.p1	281	0.07	25.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01015939.1.p1	397	0.06	0.51	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01018167.1.p1	383	0.03	4.8	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01030145.1.p1	205	0.06	0.73	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020648.1.p1	117	0.07	6.4	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01006266.1.p1	312	0.07	3.8	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037154.1.p1	201	0.08	6.3	-	VOG12106
Mulenga_Aam-151043	268	0.03	8.8	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026589.1.p1	127	0.06	1.3	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01018698.1.p1	125	0.07	9.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01026705.1.p1	243	0.02	0.068	-	VOG12106
Trove_AA_67596	307	0.04	8.2	-	VOG12106
Trove_AA_11107	307	0.04	8.2	-	VOG12106
Trove_AA_92332	311	0.06	15.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01014367.1.p1	256	0.05	3.1	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01030307.1.p1	135	0.06	12.0	-	VOG12106
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001667.1_prot_JAV49760.1_1	260	0.03	0.28	-	VOG12106
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01001687.1_prot_JAA96256.1_1	260	0.03	0.28	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01010767.1.p1	132	0.06	17.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01004261.1.p1	290	0.03	0.31	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01011675.1.p1	192	0.07	4.7	-	VOG12106
Mulenga_Aam-227885	483	0.05	12.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01015054.1.p1	111	0.03	0.049	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01053179.1.p1	555	0.03	14.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031880.1.p2	342	0.02	0.08	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031834.1.p1	396	0.04	0.044	-	VOG12106
Trove_AA_208273	244	0.03	0.054	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020091.1.p1	115	0.05	5.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01001181.1.p1	383	0.05	1.5	-	VOG12106
Mulenga_Aam-710947	178	0.07	11.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01018168.1.p1	396	0.03	5.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01000694.1.p1	369	0.07	0.46	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012386.1.p1	138	0.09	8.1	-	VOG12106
Mulenga_Aam-999251	145	0.04	2.2	-	VOG12106
Trove_AA_3140	1121	0.02	37.0	-	VOG12106
Trove_AA_23408	325	0.03	9.5	-	VOG12106
Trove_AA_196411	296	0.03	9.3	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003306.1.p1	289	0.01	0.064	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003308.1.p1	289	0.01	0.064	-	VOG12106
Trove_AA_164303	231	0.03	0.06	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01013055.1.p1	147	0.07	0.05	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01030671.1.p1	109	0.06	5.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020877.1.p1	103	0.04	0.05	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044450.1.p1	243	0.02	0.063	-	VOG12106
Mulenga_Aam-216990	192	0.04	0.85	-	VOG12106
Trove_AA_74640	349	0.06	2.5	-	VOG12106
Trove_AA_193286	314	0.03	10.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01050385.1.p2	164	0.06	4.0	-	VOG12106
Trove_AA_77890	546	0.04	15.0	-	VOG12106
Trove_AA_35886	251	0.04	0.99	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01006484.1.p1	181	0.07	30.0	-	VOG12106
Mulenga_Aam-31615	270	0.04	4.2	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01010945.1.p2	126	0.06	17.0	-	VOG12106
Trove_AA_69673	327	0.07	13.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01012333.1.p1	108	0.06	12.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01011835.1.p1	299	0.05	6.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057115.1.p1	249	0.07	4.1	-	VOG12106
Trove_AA_64913	466	0.03	22.0	-	VOG12106
Trove_AA_173817	916	0.06	0.056	-	VOG12106
Trove_AA_28015	916	0.06	0.056	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01010822.1.p1	387	0.04	10.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042208.1.p1	503	0.04	9.5	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062791.1.p1	503	0.04	9.5	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01011495.1.p1	280	0.03	0.33	-	VOG12106
Trove_AA_55035	384	0.02	1.2	-	VOG12106
Mulenga_Aam-107154	385	0.02	1.3	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01011289.1.p1	298	0.04	4.3	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027739.1.p1	274	0.05	4.8	-	VOG12106
Trove_AA_105227	1105	0.06	0.059	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01038669.1.p1	157	0.07	5.9	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01012169.1.p1	130	0.05	9.4	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041591.1.p2	206	0.07	39.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01015300.1.p1	287	0.05	0.13	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034429.1.p2	139	0.08	9.1	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01018250.1.p2	131	0.08	69.0	-	VOG12106
Trove_AA_171223	187	0.02	0.071	-	VOG12106
Mulenga_Aam-473905	327	0.02	11.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019010.1.p1	107	0.07	1.7	-	VOG12106
Trove_AA_75714	224	0.04	26.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01010163.1.p1	203	0.04	1.2	-	VOG12106
Trove_AA_45879	977	0.06	0.065	-	VOG12106
Trove_AA_194338	805	0.04	1.8	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009902.1.p1	173	0.07	11.0	-	VOG12106
Trove_AA_47105	488	0.05	3.1	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016950.1.p1	607	0.04	31.0	-	VOG12106
Trove_AA_54840	615	0.06	0.067	-	VOG12106
Mulenga_Aam-376277	106	0.07	3.7	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01047538.1.p1	134	0.07	4.7	-	VOG12106
Mulenga_Aam-456268	408	0.03	4.5	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01034996.1.p1	106	0.09	0.068	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01006907.1.p1	178	0.09	12.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044005.1.p6	208	0.04	4.9	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024820.1.p1	122	0.07	13.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022373.1.p1	459	0.05	8.3	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004426.1.p1	145	0.06	1.6	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01012559.1.p1	257	0.05	0.34	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01036416.1.p1	244	0.06	13.0	-	VOG12106
Trove_AA_194710	359	0.03	19.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023126.1.p1	261	0.03	0.4	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007096.1.p1	205	0.07	8.0	-	VOG12106
Trove_AA_93991	593	0.04	52.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045890.1.p1	278	0.08	17.0	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01004541.1.p1	236	0.01	0.072	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01020908.1.p1	275	0.03	40.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01012311.1.p1	183	0.04	2.6	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039797.1.p1	495	0.05	0.91	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01015725.1.p1	101	0.07	3.4	-	VOG12106
Mulenga_Aam-514325	331	0.03	0.074	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015744.1.p1	215	0.06	2.0	-	VOG12106
Trove_AA_74366	361	0.04	1.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01018166.1.p1	430	0.03	5.6	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01048082.1.p1	104	0.04	2.8	-	VOG12106
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000375.1.p1	347	0.03	2.1	-	VOG12106
Trove_AA_80757	318	0.03	0.11	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01038510.1.p1	313	0.06	19.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01023338.1.p1	114	0.09	10.0	-	VOG12106
Trove_AA_45797	901	0.02	8.9	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01034949.1.p1	117	0.04	1.8	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01041484.1.p2	127	0.04	0.32	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01021808.1.p1	128	0.03	11.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01043109.1.p2	226	0.06	1.5	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070075.1.p3	121	0.07	39.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01035024.1.p1	125	0.08	7.1	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01029987.1.p2	325	0.06	1.6	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01007724.1.p1	159	0.03	1.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01043889.1.p1	101	0.03	0.08	-	VOG12106
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000520.1.p1	258	0.01	0.098	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01033794.1.p1	113	0.10	1.3	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024817.1.p1	184	0.08	13.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039796.1.p1	506	0.05	1.2	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01013933.1.p1	364	0.07	14.0	-	VOG12106
Trove_AA_70735	463	0.03	44.0	-	VOG12106
Mulenga_Aam-560459	122	0.07	4.5	-	VOG12106
Trove_AA_11479	890	0.02	8.8	-	VOG12106
Trove_AA_47285	890	0.02	8.8	-	VOG12106
Trove_AA_171732	890	0.02	8.8	-	VOG12106
Trove_AA_49057	890	0.02	8.8	-	VOG12106
Trove_AA_33771	843	0.02	8.3	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01012807.1.p1	301	0.02	19.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031161.1.p3	107	0.04	11.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01011063.1.p1	160	0.08	4.9	-	VOG12106
Trove_AA_164892	314	0.03	0.13	-	VOG12106
Mulenga_Aam-597720	113	0.05	1.1	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022372.1.p1	306	0.04	8.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026039.1.p1	141	0.08	17.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01012267.1.p2	154	0.05	0.95	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035668.1.p2	155	0.04	1.7	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01033685.1.p1	377	0.05	0.56	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01011811.1.p1	256	0.03	0.99	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01016709.1.p1	269	0.05	11.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01013606.1.p1	353	0.04	3.9	-	VOG12106
Trove_AA_91039	265	0.05	13.0	-	VOG12106
Mulenga_Aam-70137	65	0.06	1.8	-	VOG12106
Trove_AA_29577	399	0.04	14.0	-	VOG12106
Trove_AA_26450	351	0.02	2.8	-	VOG12106
Trove_AA_209676	187	0.02	0.11	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01005247.1.p1	182	0.08	26.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035713.1.p2	276	0.02	0.066	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01021209.1.p1	354	0.05	0.61	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038352.1.p3	278	0.04	11.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01005069.1.p1	315	0.03	9.9	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01032577.1.p1	114	0.05	1.9	-	VOG12106
Trove_AA_45406	547	0.04	18.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061238.1.p4	106	0.06	23.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01019935.1.p1	285	0.07	43.0	-	VOG12106
